1.901099408701035220e-01 1.172646569019086676e-01 1.642639402192463405e-01 3.076946718962290939e-02 7.797006161599668965e-03 4.854426958029453010e-01 4.352292854573237488e-03
1.748765290833930175e-01 1.095824847714721439e-01 1.599834853456815198e-01 3.096641854064292182e-02 8.103066105335118147e-03 5.117340788117163974e-01 4.753937341758591659e-03
1.612347656524441841e-01 1.018663204428433139e-01 1.549296618251802538e-01 3.098899293748168249e-02 8.377111646303428763e-03 5.374329024115063191e-01 5.170245084240462224e-03
1.490545509045191341e-01 9.424023642496291708e-02 1.492277283589291681e-01 3.084250103022028941e-02 8.616087561990884089e-03 5.624193762521000339e-01 5.599519467277313915e-03
1.382046280320549381e-01 8.680658663057889968e-02 1.430046110268967385e-01 3.053530949525536803e-02 8.817576393937287885e-03 5.865913629469144963e-01 6.039925474362023428e-03
1.285566956115808401e-01 7.964627117737339834e-02 1.363846169409819453e-01 3.007834824131913262e-02 8.979834774250114449e-03 6.098647103427263794e-01 6.489522911767823740e-03
1.199883346443811616e-01 7.282003051284269279e-02 1.294859552300922090e-01 2.948457520746155039e-02 9.101804814349334291e-03 6.321729987390819483e-01 6.946300851790853867e-03
1.123849233566069361e-01 6.637041147187616730e-02 1.224181115051384688e-01 2.876843077775409138e-02 9.183102513848018233e-03 6.534668083249931536e-01 7.408212049782896512e-03
1.056407314543774262e-01 6.032411609234672456e-02 1.152800297690491915e-01 2.794530965937848388e-02 9.223986064587977318e-03 6.737126207065603500e-01 7.873206253699485679e-03
9.965938191308824912e-02 5.469448990288843654e-02 1.081590305976767169e-01 2.703107045316014562e-02 9.225307593812645188e-03 6.928914580583898086e-01 8.339261480983609434e-03
9.435384710344581205e-02 4.948397491296706308e-02 1.011303579581541850e-01 2.604159844050594336e-02 9.188452060644274055e-03 7.109973569970063911e-01 8.804412527275973926e-03
8.964612869980195797e-02 4.468639694220730846e-02 9.425723699690431723e-02 2.499243094197342238e-02 9.115267330211030208e-03 7.280357629612496106e-01 9.266776127651919423e-03
8.546672704426122591e-02 4.028902539567836422e-02 8.759132751490621149e-02 2.389844888250218513e-02 9.007988869523728820e-03 7.440219098361212646e-01 9.724572457006579185e-03
8.175399340897172851e-02 3.627436023403979304e-02 8.117346493261502760e-02 2.277363500110792666e-02 8.869162494713226860e-03 7.589792411748108591e-01 1.017614275374094726e-02
7.845342776083470693e-02 3.262164038710772818e-02 7.503459328521075444e-02 2.163089557143375169e-02 8.701567913473191515e-03 7.729379120254165070e-01 1.061996305652274791e-02
7.551696798045122450e-02 2.930808458088271506e-02 6.919680700093536196e-02 2.048194029039644357e-02 8.508145479406439837e-03 7.859334005165393711e-01 1.105465415138799298e-02
7.290229961135157033e-02 2.630988360107113302e-02 6.367444247229503418e-02 1.933721380931806288e-02 8.291927836055243417e-03 7.980052447375617364e-01 1.147898793234675141e-02
7.057220709887300492e-02 2.360297612636854878e-02 5.847515978419984273e-02 1.820587130529797981e-02 8.055977961694913564e-03 8.091959172568707892e-01 1.189189046669460875e-02
6.849397606189636112e-02 2.116363598271122498e-02 5.360098411344142721e-02 1.709579044563002553e-02 7.803334326973417404e-03 8.195498369580181963e-01 1.229244211132896406e-02
6.663885056056209621e-02 1.896890030627254239e-02 4.904928334349693136e-02 1.601361227689770961e-02 7.536963611669095404e-03 8.291125148481144347e-01 1.267987505298691711e-02
6.498154707072158198e-02 1.699686938608813147e-02 4.481365905581839726e-02 1.496480456029544541e-02 7.259721177928922693e-03 8.379298300968051061e-01 1.305356865234213147e-02
6.349982225599118402e-02 1.522690318672132934e-02 4.088474479739856449e-02 1.395374152812264151e-02 6.974319045784518195e-03 8.460474262060249107e-01 1.341304297995665577e-02
6.217409286362996640e-02 1.363973356689691940e-02 3.725091104061038771e-02 1.298379368406738996e-02 6.683301208107323907e-03 8.535102167210463220e-01 1.375795091564149981e-02
6.098710030591708575e-02 1.221751720774445771e-02 3.389887652888660952e-02 1.205742399026026382e-02 6.389025380577825763e-03 8.603619873910784976e-01 1.408806919553502388e-02
5.992361974453385559e-02 1.094383713389437789e-02 3.081422647172705337e-02 1.117628683610432001e-02 6.093651075505141478e-03 8.666450900874852481e-01 1.440328865074975116e-02
5.897020374939786896e-02 9.803673681663372177e-03 2.798185417615460871e-02 1.034132554069021499e-02 5.799132699267502654e-03 8.724002061180001766e-01 1.470360403482594974e-02
5.811496109410910910e-02 8.783348879812528237e-03 2.538632029963375919e-02 9.552867578737644222e-03 5.507217596781567755e-03 8.776661809730602615e-01 1.498910357786471630e-02
5.734736421400586648e-02 7.870454385516935034e-03 2.301214729217865990e-02 8.810714854777444011e-03 5.219447932952112588e-03 8.824799127647747765e-01 1.525995855579387328e-02
5.665808131291811406e-02 7.053771381973866945e-03 2.084405399609226550e-02 8.114227767312328157e-03 4.937165815701270721e-03 8.868762866737007755e-01 1.551641305230103476e-02
5.603883083683819377e-02 6.323184585738422965e-03 1.886713782358645855e-02 7.462402766217748028e-03 4.661521038386675850e-03 8.908881489027911105e-01 1.575877404644097923e-02
5.548225394246433795e-02 5.669594835812129599e-03 1.706701537015697240e-02 6.853943009234510220e-03 4.393480752073819842e-03 8.945463101680171114e-01 1.598740192224077858e-02
5.498180511621113958e-02 5.084832848329773683e-03 1.542992034704462369e-02 6.287321193702800556e-03 4.133840874770721742e-03 8.978795780819959216e-01 1.620270153794462278e-02
5.453165564822907291e-02 4.561575994886867338e-03 1.394277448086192472e-02 5.760835570846900740e-03 3.883238310337111272e-03 9.009148061145541009e-01 1.640511388028361925e-02
5.412660986102277305e-02 4.093269090021062727e-03 1.259323121444389307e-02 5.272658808428179814e-03 3.642163881509015433e-03 9.036769587833441975e-01 1.659510836123049074e-02
5.376203185581882038e-02 3.674050219239474117e-03 1.136969810375437588e-02 4.820880374254146380e-03 3.410975541114893463e-03 9.061891881356414213e-01 1.677317577017643779e-02
5.343378148295657715e-02 3.298681872931081074e-03 1.026134257830296076e-02 4.403542679162718125e-03 3.189911567012066341e-03 9.084729179170962787e-01 1.693982190253776748e-02
5.313815920326850351e-02 2.962488026359030944e-03 9.258083458093011725e-03 4.018670883071309881e-03 2.979103459300929194e-03 9.105479330368383417e-01 1.709556193306839209e-02
5.287185273206180397e-02 2.661293171009541068e-03 8.350579886327015589e-03 3.664301240743603888e-03 2.778588642097658701e-03 9.124324693365009065e-01 1.724091499125889049e-02
5.263189941380261999e-02 2.391374272579633274e-03 7.530195418956914244e-03 3.338497588358771591e-03 2.588322274005077847e-03 9.141433108222971615e-01 1.737640020999917795e-02
5.241564427178362767e-02 2.149409983959795715e-03 6.788974483631477451e-03 3.039370892876326700e-03 2.408188621739720380e-03 9.156958792111231649e-01 1.750253253488526575e-02
5.222070692557371357e-02 1.932437463802207534e-03 6.119606795217062863e-03 2.765092014864788030e-03 2.238011681835971618e-03 9.171043256902854379e-01 1.761981942842015883e-02
5.204495351304810891e-02 1.737814638175185292e-03 5.515391161569911660e-03 2.513900279823552686e-03 2.077564572734856129e-03 9.183816175436704254e-01 1.772875829097730546e-02
5.188646847311181171e-02 1.563184320915928394e-03 4.970197808115966488e-03 2.284112327409761663e-03 1.926578790689227822e-03 9.195396243762397059e-01 1.782983390351692080e-02
5.174353157913254980e-02 1.406443684332572873e-03 4.478428643993809244e-03 2.074126803153688442e-03 1.784752367338435187e-03 9.205892003650132382e-01 1.792351655703509558e-02
5.161459825935508366e-02 1.265717129028721489e-03 4.034980960457386009e-03 1.882426667034407721e-03 1.651756825446116942e-03 9.215402594585415663e-01 1.801026070013597713e-02
5.149828006840267980e-02 1.139330157961179757e-03 3.635210730575900388e-03 1.707581448611003496e-03 1.527244053091163494e-03 9.224018499318894504e-01 1.809050360946787631e-02
5.139332866652566306e-02 1.025787505746091717e-03 3.274896969156654465e-03 1.548246998431593345e-03 1.410852063018885015e-03 9.231822232156052799e-01 1.816466458151510741e-02
5.129862175058907264e-02 9.237546004693260012e-04 2.950207763964650485e-03 1.403164391888307976e-03 1.302209800387082268e-03 9.238888972415068013e-01 1.823314445119401245e-02
5.121314935673769442e-02 8.320388514982520129e-04 2.657668181338000788e-03 1.271158497081185121e-03 1.200941854433128491e-03 9.245287181176685687e-01 1.829632514124239495e-02
5.113600263045726957e-02 7.495744536264067589e-04 2.394130303278599239e-03 1.151135185877382892e-03 1.106672161277620333e-03 9.251079156761270461e-01 1.835456958935487506e-02
5.106636380175895440e-02 6.754089647246119994e-04 2.156745624398755199e-03 1.042078242223905098e-03 1.019027105509509156e-03 9.256321544218839570e-01 1.840822183949955212e-02
5.100349553147605353e-02 6.086891812346732506e-04 1.942936619816981953e-03 9.430466025817984882e-04 9.376388642852056567e-04 9.261065861545876299e-01 1.845760704601689603e-02
5.094673474630652399e-02 5.486534332459512336e-04 1.750374951700616171e-03 8.531697125362595717e-04 8.621467193643047189e-04 9.265358883077053909e-01 1.850303212914021153e-02
5.089548365868652724e-02 4.946193594602538417e-04 1.576957134190319805e-03 7.716445448722115182e-04 7.921996327782859825e-04 9.269243097145665189e-01 1.854478595544522407e-02
5.084920360102120063e-02 4.459758845786351519e-04 1.420784250309287209e-03 6.977314400583624083e-04 7.274575244649403739e-04 9.272757073649484649e-01 1.858313993461835345e-02
5.080740941415704676e-02 4.021759015249281189e-04 1.280144043388073720e-03 6.307503138069910434e-04 6.675922551434014703e-04 9.275935794474441387e-01 1.861834862453473974e-02
5.076966334138466319e-02 3.627283723758690593e-04 1.153491447552361252e-03 5.700768057892967051e-04 6.122888594643251248e-04 9.278811008785566861e-01 1.865065029487607620e-02
5.073557120734049214e-02 3.271940603353684814e-04 1.039434566551465785e-03 5.151385412488973178e-04 5.612456793189801209e-04 9.281411482531459756e-01 1.868026769205817852e-02
5.070477708450100290e-02 2.951784441916922700e-04 9.367176747913438925e-04 4.654114500571437810e-04 5.141752484963714454e-04 9.283763314539771327e-01 1.870740864398463821e-02
5.067696036669601389e-02 2.663280285725915875e-04 8.442106161226210987e-04 4.204163819990711093e-04 4.708040568742798224e-04 9.285890137105421438e-01 1.873226683919261906e-02
5.065183176171959845e-02 2.403254001089871208e-04 7.608952243330936987e-04 3.797156889444613546e-04 4.308728580295189672e-04 9.287813365686432565e-01 1.875502249822038475e-02
5.062913017011373695e-02 2.168853316606959717e-04 6.858543251228531833e-04 3.429099385524794611e-04 3.941365601168281990e-04 9.289552405663051848e-01 1.877584310812745183e-02
5.060862008624329722e-02 1.957518376501797455e-04 6.182623040802697097e-04 3.096351027711223406e-04 3.603639333240243403e-04 9.291124826140935156e-01 1.879488412183678847e-02
5.059008904478581869e-02 1.766951644457385355e-04 5.573758488033155392e-04 2.795596290006471655e-04 3.293372899900232271e-04 9.292546533458498903e-01 1.881228967712382863e-02
5.057334533367649487e-02 1.595088438961061441e-04 5.025260615750634001e-04 2.523818836163154605e-04 3.008521767243582364e-04 9.293831924611657413e-01 1.882819323934513747e-02
5.055821583817139003e-02 1.440071511616607223e-04 4.531106234315279225e-04 2.278275329167695504e-04 2.747169468789629771e-04 9.294994036208531485e-01 1.884271828658586057e-02
5.054454441096600109e-02 1.300231845478626942e-04 4.085879170029609476e-04 2.056474116853481565e-04 2.507522623098877601e-04 9.296044659015815226e-01 1.885597891190571654e-02
5.053218999115544063e-02 1.174066162960050541e-04 3.684702431805726036e-04 1.856151587814736776e-04 2.287906237562402725e-04 9.296994468995295469e-01 1.886808046730002048e-02
