,run_id,Time,State,Fraction
0,0,0.0,S,0.89
1,0,0.0,E,0.11
2,0,0.0,I1,0.0
3,0,0.0,I2,0.0
4,0,0.0,I3,0.0
5,0,0.0,R,0.0
6,0,0.0,D,0.0
7,0,0.0,I_total,0.0
8,0,1.0101010101010102,S,0.89
9,0,1.0101010101010102,E,0.1
10,0,1.0101010101010102,I1,0.01
11,0,1.0101010101010102,I2,0.0
12,0,1.0101010101010102,I3,0.0
13,0,1.0101010101010102,R,0.0
14,0,1.0101010101010102,D,0.0
15,0,1.0101010101010102,I_total,0.01
16,0,2.0202020202020203,S,0.89
17,0,2.0202020202020203,E,0.08
18,0,2.0202020202020203,I1,0.03
19,0,2.0202020202020203,I2,0.0
20,0,2.0202020202020203,I3,0.0
21,0,2.0202020202020203,R,0.0
22,0,2.0202020202020203,D,0.0
23,0,2.0202020202020203,I_total,0.03
24,0,3.0303030303030303,S,0.86
25,0,3.0303030303030303,E,0.1
26,0,3.0303030303030303,I1,0.04
27,0,3.0303030303030303,I2,0.0
28,0,3.0303030303030303,I3,0.0
29,0,3.0303030303030303,R,0.0
30,0,3.0303030303030303,D,0.0
31,0,3.0303030303030303,I_total,0.04
32,0,4.040404040404041,S,0.85
33,0,4.040404040404041,E,0.06
34,0,4.040404040404041,I1,0.08
35,0,4.040404040404041,I2,0.0
36,0,4.040404040404041,I3,0.0
37,0,4.040404040404041,R,0.01
38,0,4.040404040404041,D,0.0
39,0,4.040404040404041,I_total,0.08
40,0,5.050505050505051,S,0.84
41,0,5.050505050505051,E,0.07
42,0,5.050505050505051,I1,0.08
43,0,5.050505050505051,I2,0.0
44,0,5.050505050505051,I3,0.0
45,0,5.050505050505051,R,0.01
46,0,5.050505050505051,D,0.0
47,0,5.050505050505051,I_total,0.08
48,0,6.0606060606060606,S,0.82
49,0,6.0606060606060606,E,0.09
50,0,6.0606060606060606,I1,0.08
51,0,6.0606060606060606,I2,0.0
52,0,6.0606060606060606,I3,0.0
53,0,6.0606060606060606,R,0.01
54,0,6.0606060606060606,D,0.0
55,0,6.0606060606060606,I_total,0.08
56,0,7.070707070707071,S,0.8
57,0,7.070707070707071,E,0.07
58,0,7.070707070707071,I1,0.12
59,0,7.070707070707071,I2,0.0
60,0,7.070707070707071,I3,0.0
61,0,7.070707070707071,R,0.01
62,0,7.070707070707071,D,0.0
63,0,7.070707070707071,I_total,0.12
64,0,8.080808080808081,S,0.73
65,0,8.080808080808081,E,0.09
66,0,8.080808080808081,I1,0.17
67,0,8.080808080808081,I2,0.0
68,0,8.080808080808081,I3,0.0
69,0,8.080808080808081,R,0.01
70,0,8.080808080808081,D,0.0
71,0,8.080808080808081,I_total,0.17
72,0,9.090909090909092,S,0.71
73,0,9.090909090909092,E,0.09
74,0,9.090909090909092,I1,0.14
75,0,9.090909090909092,I2,0.02
