,run_id,Time,State,Fraction
0,0,0.0,S,0.96
1,0,0.0,E,0.04
2,0,0.0,I1,0.0
3,0,0.0,I2,0.0
4,0,0.0,I3,0.0
5,0,0.0,R,0.0
6,0,0.0,D,0.0
7,0,0.0,I_total,0.0
8,0,1.0101010101010102,S,0.96
9,0,1.0101010101010102,E,0.04
10,0,1.0101010101010102,I1,0.0
11,0,1.0101010101010102,I2,0.0
12,0,1.0101010101010102,I3,0.0
13,0,1.0101010101010102,R,0.0
14,0,1.0101010101010102,D,0.0
15,0,1.0101010101010102,I_total,0.0
16,0,2.0202020202020203,S,0.96
17,0,2.0202020202020203,E,0.03
18,0,2.0202020202020203,I1,0.01
19,0,2.0202020202020203,I2,0.0
20,0,2.0202020202020203,I3,0.0
21,0,2.0202020202020203,R,0.0
22,0,2.0202020202020203,D,0.0
23,0,2.0202020202020203,I_total,0.01
24,0,3.0303030303030303,S,0.96
25,0,3.0303030303030303,E,0.02
26,0,3.0303030303030303,I1,0.02
27,0,3.0303030303030303,I2,0.0
28,0,3.0303030303030303,I3,0.0
29,0,3.0303030303030303,R,0.0
30,0,3.0303030303030303,D,0.0
31,0,3.0303030303030303,I_total,0.02
32,0,4.040404040404041,S,0.94
33,0,4.040404040404041,E,0.04
34,0,4.040404040404041,I1,0.01
35,0,4.040404040404041,I2,0.01
36,0,4.040404040404041,I3,0.0
37,0,4.040404040404041,R,0.0
38,0,4.040404040404041,D,0.0
39,0,4.040404040404041,I_total,0.02
40,0,5.050505050505051,S,0.94
41,0,5.050505050505051,E,0.04
42,0,5.050505050505051,I1,0.01
43,0,5.050505050505051,I2,0.01
44,0,5.050505050505051,I3,0.0
45,0,5.050505050505051,R,0.0
46,0,5.050505050505051,D,0.0
47,0,5.050505050505051,I_total,0.02
48,0,6.0606060606060606,S,0.94
49,0,6.0606060606060606,E,0.04
50,0,6.0606060606060606,I1,0.01
51,0,6.0606060606060606,I2,0.01
52,0,6.0606060606060606,I3,0.0
53,0,6.0606060606060606,R,0.0
54,0,6.0606060606060606,D,0.0
55,0,6.0606060606060606,I_total,0.02
56,0,7.070707070707071,S,0.94
57,0,7.070707070707071,E,0.03
58,0,7.070707070707071,I1,0.02
59,0,7.070707070707071,I2,0.01
60,0,7.070707070707071,I3,0.0
61,0,7.070707070707071,R,0.0
62,0,7.070707070707071,D,0.0
63,0,7.070707070707071,I_total,0.03
64,0,8.080808080808081,S,0.94
65,0,8.080808080808081,E,0.03
66,0,8.080808080808081,I1,0.02
67,0,8.080808080808081,I2,0.0
68,0,8.080808080808081,I3,0.0
69,0,8.080808080808081,R,0.01
70,0,8.080808080808081,D,0.0
71,0,8.080808080808081,I_total,0.02
72,0,9.090909090909092,S,0.92
73,0,9.090909090909092,E,0.05
74,0,9.090909090909092,I1,0.02
75,0,9.090909090909092,I2,0.0
76,0,9.090909090909092,I3,0.0
77,0,9.090909090909092,R,0.01
78,0,9.090909090909092,D,0.0
79,0,9.090909090909092,I_total,0.02
80,0,10.101010101010102,S,0.91
81,0,10.101010101010102,E,0.05
82,0,10.101010101010102,I1,0.02
83,0,10.101010101010102,I2,0.0
84,0,10.101010101010102,I3,0.0
85,0,10.101010101010102,R,0.02
86,0,10.101010101010102,D,0.0
87,0,10.101010101010102,I_total,0.02
88,0,11.111111111111112,S,0.91
89,0,11.111111111111112,E,0.04
90,0,11.111111111111112,I1,0.02
91,0,11.111111111111112,I2,0.0
92,0,11.111111111111112,I3,0.0
