,run_id,Time,State,Fraction
0,0,0.0,I,0.12
1,0,0.0,S,0.88
2,0,0.0,R,0.0
3,0,0.10204081632653061,I,0.22
4,0,0.10204081632653061,S,0.77
5,0,0.10204081632653061,R,0.01
6,0,0.20408163265306123,I,0.32
7,0,0.20408163265306123,S,0.67
8,0,0.20408163265306123,R,0.01
9,0,0.30612244897959184,I,0.45
10,0,0.30612244897959184,S,0.52
11,0,0.30612244897959184,R,0.03
12,0,0.40816326530612246,I,0.46
13,0,0.40816326530612246,S,0.47
14,0,0.40816326530612246,R,0.07
15,0,0.5102040816326531,I,0.45
16,0,0.5102040816326531,S,0.42
17,0,0.5102040816326531,R,0.13
18,0,0.6122448979591837,I,0.5
19,0,0.6122448979591837,S,0.35
20,0,0.6122448979591837,R,0.15
21,0,0.7142857142857143,I,0.54
22,0,0.7142857142857143,S,0.25
23,0,0.7142857142857143,R,0.21
24,0,0.8163265306122449,I,0.5
25,0,0.8163265306122449,S,0.23
26,0,0.8163265306122449,R,0.27
27,0,0.9183673469387755,I,0.44
28,0,0.9183673469387755,S,0.17
29,0,0.9183673469387755,R,0.39
30,0,1.0204081632653061,I,0.45
31,0,1.0204081632653061,S,0.13
32,0,1.0204081632653061,R,0.42
33,0,1.1224489795918369,I,0.44
34,0,1.1224489795918369,S,0.12
35,0,1.1224489795918369,R,0.44
36,0,1.2244897959183674,I,0.46
37,0,1.2244897959183674,S,0.06
38,0,1.2244897959183674,R,0.48
39,0,1.3265306122448979,I,0.4
40,0,1.3265306122448979,S,0.06
41,0,1.3265306122448979,R,0.54
42,0,1.4285714285714286,I,0.4
43,0,1.4285714285714286,S,0.06
44,0,1.4285714285714286,R,0.54
45,0,1.5306122448979593,I,0.34
46,0,1.5306122448979593,S,0.05
47,0,1.5306122448979593,R,0.61
48,0,1.6326530612244898,I,0.34
49,0,1.6326530612244898,S,0.02
50,0,1.6326530612244898,R,0.64
51,0,1.7346938775510203,I,0.3
52,0,1.7346938775510203,S,0.01
53,0,1.7346938775510203,R,0.69
54,0,1.836734693877551,I,0.27
55,0,1.836734693877551,S,0.01
56,0,1.836734693877551,R,0.72
57,0,1.9387755102040818,I,0.24
58,0,1.9387755102040818,S,0.01
59,0,1.9387755102040818,R,0.75
60,0,2.0408163265306123,I,0.21
61,0,2.0408163265306123,S,0.0
62,0,2.0408163265306123,R,0.79
63,0,2.142857142857143,I,0.21
64,0,2.142857142857143,S,0.0
65,0,2.142857142857143,R,0.79
66,0,2.2448979591836737,I,0.15
67,0,2.2448979591836737,S,0.0
68,0,2.2448979591836737,R,0.85
69,0,2.3469387755102042,I,0.14
70,0,2.3469387755102042,S,0.0
71,0,2.3469387755102042,R,0.86
72,0,2.4489795918367347,I,0.14
73,0,2.4489795918367347,S,0.0
74,0,2.4489795918367347,R,0.86
75,0,2.5510204081632653,I,0.12
76,0,2.5510204081632653,S,0.0
77,0,2.5510204081632653,R,0.88
78,0,2.6530612244897958,I,0.11
79,0,2.6530612244897958,S,0.0
80,0,2.6530612244897958,R,0.89
81,0,2.7551020408163267,I,0.08
82,0,2.7551020408163267,S,0.0
83,0,2.7551020408163267,R,0.92
84,0,2.857142857142857,I,0.07
85,0,2.857142857142857,S,0.0
86,0,2.857142857142857,R,0.93
87,0,2.9591836734693877,I,0.07
88,0,2.9591836734693877,S,0.0
89,0,2.9591836734693877,R,0.93
90,0,3.0612244897959187,I,0.06
91,0,3.0612244897959187,S,0.0
92,0,3.0612244897959187,R,0.94
93,0,3.163265306122449,I,0.06
94,0,3.163265306122449,S,0.0
95,0,3.163265306122449,R,0.94
96,0,3.2653061224489797,I,0.05
97,0,3.2653061224489797,S,0.0
98,0,3.2653061224489797,R,0.95
99,0,3.36734693877551,I,0.05
100,0,3.36734693877551,S,0.0
101,0,3.36734693877551,R,0.95
102,0,3.4693877551020407,I,0.03
103,0,3.4693877551020407,S,0.0
104,0,3.4693877551020407,R,0.97
105,0,3.5714285714285716,I,0.03
106,0,3.5714285714285716,S,0.0
107,0,3.5714285714285716,R,0.97
108,0,3.673469387755102,I,0.02
109,0,3.673469387755102,S,0.0
110,0,3.673469387755102,R,0.98
111,0,3.7755102040816326,I,0.02
112,0,3.7755102040816326,S,0.0
113,0,3.7755102040816326,R,0.98
114,0,3.8775510204081636,I,0.02
115,0,3.8775510204081636,S,0.0
116,0,3.8775510204081636,R,0.98
117,0,3.979591836734694,I,0.02
118,0,3.979591836734694,S,0.0
119,0,3.979591836734694,R,0.98
120,0,4.081632653061225,I,0.02
121,0,4.081632653061225,S,0.0
122,0,4.081632653061225,R,0.98
123,0,4.183673469387755,I,0.02
124,0,4.183673469387755,S,0.0
125,0,4.183673469387755,R,0.98
126,0,4.285714285714286,I,0.02
127,0,4.285714285714286,S,0.0
128,0,4.285714285714286,R,0.98
129,0,4.387755102040816,I,0.01
130,0,4.387755102040816,S,0.0
131,0,4.387755102040816,R,0.99
132,0,4.4897959183673475,I,0.01
133,0,4.4897959183673475,S,0.0
134,0,4.4897959183673475,R,0.99
135,0,4.591836734693878,I,0.01
136,0,4.591836734693878,S,0.0
137,0,4.591836734693878,R,0.99
138,0,4.6938775510204085,I,0.01
139,0,4.6938775510204085,S,0.0
140,0,4.6938775510204085,R,0.99
141,0,4.795918367346939,I,0.01
142,0,4.795918367346939,S,0.0
143,0,4.795918367346939,R,0.99
144,0,4.8979591836734695,I,0.01
145,0,4.8979591836734695,S,0.0
146,0,4.8979591836734695,R,0.99
147,0,5.0,I,0.01
148,0,5.0,S,0.0
149,0,5.0,R,0.99
